submission_id,submission_delay_hours,revision_count
SUB008078,27,0
SUB008079,16,0
SUB008080,14,4
SUB008081,28,2
SUB008082,14,2
SUB008083,11,2
SUB008084,18,0
SUB008085,8,3
SUB008086,13,2
SUB008087,29,1
SUB008088,8,1
SUB008089,19,2
SUB008090,15,1
SUB008091,22,1
SUB008092,15,1
SUB008093,5,3
SUB008094,19,3
SUB008095,22,2
SUB008096,24,2
SUB008097,4,1
SUB008098,20,1
SUB008099,10,5
SUB008100,23,3
SUB008101,12,2
SUB008102,12,1
SUB008103,12,3
SUB008104,14,2
SUB008105,4,0
SUB008106,9,2
SUB008107,12,1
SUB008108,22,2
SUB008109,12,0
SUB008110,7,2
SUB008111,23,0
SUB008112,17,1
SUB008113,13,3
SUB008114,33,1
SUB008115,5,1
SUB008116,21,1
SUB008117,24,1
SUB008118,14,4
SUB008119,18,3
SUB008120,8,3
SUB008121,6,1
SUB008122,15,4
SUB008123,7,0
SUB008124,15,0
SUB008125,16,5
SUB008126,11,1
SUB008127,13,1
SUB008128,26,4
SUB008129,16,2
SUB008130,7,2
SUB008131,13,3
SUB008132,18,3
SUB008133,26,2
SUB008134,21,2
SUB008135,16,2
SUB008136,18,2
SUB008137,14,1
SUB008138,12,2
SUB008139,17,3
SUB008140,11,3
SUB008141,19,2
SUB008142,9,1
SUB008143,19,1
SUB008144,16,2
SUB008145,16,0
SUB008146,15,0
SUB008147,17,1
SUB008148,15,0
SUB008149,0,0
SUB008150,-7,4
SUB008151,22,1
SUB008152,21,1
SUB008153,13,0
SUB008154,10,1
SUB008155,19,1
SUB008156,3,3
SUB008157,10,2
SUB008158,13,0
SUB008159,19,0
SUB008160,0,2
SUB008161,-2,0
SUB008162,8,2
SUB008163,7,3
SUB008164,6,1
SUB008165,5,2
SUB008166,19,0
SUB008167,9,0
SUB008168,12,3
SUB008169,5,2
SUB008170,2,1
SUB008171,17,2
SUB008172,-4,4
SUB008173,6,4
SUB008174,8,3
SUB008175,11,0
SUB008176,13,5
SUB008177,2,0
SUB008178,15,1
SUB008179,13,1
SUB008180,-7,1
SUB008181,-5,2
SUB008182,13,0
SUB008183,13,2
SUB008184,9,3
SUB008185,-1,3
SUB008186,6,1
SUB008187,24,2
SUB008188,-1,1
SUB008189,8,1
SUB008190,2,1
SUB008191,9,1
SUB008192,4,0
SUB008193,3,2
SUB008194,6,4
SUB008195,0,2
SUB008196,16,4
SUB008197,18,2
SUB008198,13,2
SUB008199,-3,4
SUB008200,12,1
SUB008201,18,0
SUB008202,0,4
SUB008203,9,2
SUB008204,3,4
SUB008205,7,2
SUB008206,6,0
SUB008207,15,1
SUB008208,15,3
SUB008209,-2,2
SUB008210,8,1
SUB008211,12,0
SUB008212,1,1
SUB008213,5,3
SUB008214,0,1
SUB008215,6,0
SUB008216,4,3
SUB008217,3,5
SUB008218,3,4
SUB008219,1,2
SUB008220,9,1
SUB008221,6,1
SUB008222,17,4
SUB008223,12,3
SUB008224,19,5
SUB008225,2,3
SUB008226,26,0
SUB008227,6,2
SUB008228,3,5
SUB008229,2,4
SUB008230,-3,2
SUB008231,9,0
SUB008232,8,1
SUB008233,16,2
SUB008234,3,2
SUB008235,23,2
SUB008236,14,2
SUB008237,17,1
SUB008238,5,1
SUB008239,6,0
SUB008240,3,2
SUB008241,15,3
SUB008242,11,1
SUB008243,4,3
SUB008244,15,4
SUB008245,4,2
SUB008246,11,1
SUB008247,9,4
SUB008248,6,1
SUB008249,19,0
SUB008250,19,0
SUB008251,4,5
SUB008252,18,2
SUB008253,14,3
SUB008254,14,3
SUB008255,12,1
SUB008256,7,0
SUB008257,9,1
SUB008258,0,1
SUB008259,4,3
SUB008260,9,2
SUB008261,15,3
SUB008262,18,0
SUB008263,15,3
SUB008264,3,0
SUB008265,5,2
SUB008266,10,4
SUB008267,12,5
SUB008268,21,3
SUB008269,0,1
SUB008270,0,4
SUB008271,9,1
SUB008272,13,4
SUB008273,8,0
SUB008274,27,3
SUB008275,2,3
SUB008276,7,0
SUB008277,5,1
SUB008278,18,3
SUB008279,15,0
SUB008280,4,5
SUB008281,9,0
SUB008282,11,2
SUB008283,20,2
SUB008284,23,3
SUB008285,12,2
SUB008286,15,3
SUB008287,15,0
SUB008288,22,3
SUB008289,12,2
SUB008290,20,1
SUB008291,7,1
SUB008292,12,0
SUB008293,6,4
SUB008294,8,2
SUB008295,16,6
SUB008296,21,4
SUB008297,18,3
SUB008298,14,1
SUB008299,16,2
SUB008300,15,1
SUB008301,11,0
SUB008302,11,1
SUB008303,5,0
SUB008304,2,2
SUB008305,0,3
SUB008306,15,4
SUB008307,17,1
SUB008308,22,1
SUB008309,10,1
SUB008310,26,2
SUB008311,18,1
SUB008312,10,3
SUB008313,12,4
SUB008314,9,1
SUB008315,12,1
SUB008316,6,2
SUB008317,13,1
SUB008318,8,0
SUB008319,8,3
SUB008320,13,2
SUB008321,19,3
SUB008322,15,1
SUB008323,9,0
SUB008324,-1,0
SUB008325,14,1
SUB008326,7,1
SUB008327,12,4
SUB008328,23,3
SUB008329,18,3
SUB008330,16,3
SUB008331,12,1
SUB008332,5,2
SUB008333,11,5
SUB008334,8,2
SUB008335,9,1
SUB008336,8,2
SUB008337,12,0
SUB008338,18,1
SUB008339,19,1
SUB008340,10,3
SUB008341,5,1
SUB008342,6,3
SUB008343,7,3
SUB008344,12,1
SUB008345,9,4
SUB008346,7,0
SUB008347,5,2
SUB008348,0,2
SUB008349,12,2
SUB008350,-6,0
SUB008351,6,2
SUB008352,0,2
SUB008353,2,2
SUB008354,7,1
SUB008355,10,2
SUB008356,1,0
SUB008357,6,0
SUB008358,14,2
SUB008359,7,1
SUB008360,4,1
SUB008361,1,5
SUB008362,0,0
SUB008363,0,0
SUB008364,4,3
SUB008365,10,2
SUB008366,-3,0
SUB008367,17,1
SUB008368,12,3
SUB008369,1,7
SUB008370,3,2
SUB008371,13,2
SUB008372,2,1
SUB008373,4,6
SUB008374,18,7
SUB008375,3,4
SUB008376,18,3
SUB008377,11,1
SUB008378,2,1
SUB008379,2,2
SUB008380,6,2
SUB008381,2,1
SUB008382,9,1
SUB008383,2,1
SUB008384,1,3
SUB008385,3,4
SUB008386,21,1
SUB008387,0,4
SUB008388,20,4
SUB008389,10,3
SUB008390,-3,1
SUB008391,5,2
SUB008392,4,0
SUB008393,1,2
SUB008394,3,1
SUB008395,4,3
SUB008396,5,1
SUB008397,15,1
SUB008398,1,3
SUB008399,8,2
SUB008400,-2,3
SUB008401,2,4
SUB008402,4,1
SUB008403,4,1
SUB008404,7,0
SUB008405,1,4
SUB008406,-2,1
SUB008407,0,2
SUB008408,11,1
SUB008409,-1,1
SUB008410,3,1
SUB008411,5,2
SUB008412,1,1
SUB008413,-4,0
SUB008414,-8,4
SUB008415,-2,2
SUB008416,7,2
SUB008417,5,2
SUB008418,2,2
SUB008419,4,3
SUB008420,2,2
SUB008421,7,0
SUB008422,2,1
SUB008423,-1,1
SUB008424,8,3
SUB008425,7,2
SUB008426,-3,1
SUB008427,1,0
SUB008428,-13,1
SUB008429,0,1
SUB008430,1,0
SUB008431,6,0
SUB008432,2,1
SUB008433,7,0
SUB008434,-1,6
SUB008435,5,3
SUB008436,4,8
SUB008437,2,3
SUB008438,6,1
SUB008439,7,3
SUB008440,5,3
SUB008441,-1,2
SUB008442,-5,4
SUB008443,0,2
SUB008444,5,2
SUB008445,13,0
SUB008446,0,2
SUB008447,9,1
SUB008448,-1,1
SUB008449,-13,1
SUB008450,-4,0
SUB008451,2,5
SUB008452,6,1
SUB008453,3,0
SUB008454,2,0
SUB008455,0,2
SUB008456,6,1
SUB008457,3,1
SUB008458,-4,1
SUB008459,3,2
SUB008460,0,2
SUB008461,8,1
SUB008462,6,2
SUB008463,15,2
SUB008464,12,1
SUB008465,11,3
SUB008466,10,5
SUB008467,19,0
SUB008468,16,4
SUB008469,1,2
SUB008470,12,2
SUB008471,3,2
SUB008472,4,0
SUB008473,-7,2
SUB008474,13,1
SUB008475,19,3
SUB008476,2,2
SUB008477,9,0
SUB008478,13,3
SUB008479,8,4
SUB008480,15,1
SUB008481,11,4
SUB008482,4,1
SUB008483,8,1
SUB008484,17,5
SUB008485,1,0
SUB008486,11,4
SUB008487,19,5
SUB008488,11,2
SUB008489,16,1
SUB008490,10,6
SUB008491,17,3
SUB008492,16,4
SUB008493,7,1
SUB008494,7,0
SUB008495,15,3
SUB008496,5,2
SUB008497,17,4
SUB008498,3,0
SUB008499,6,0
SUB008500,12,0
SUB008501,8,1
SUB008502,9,1
SUB008503,15,1
SUB008504,15,2
SUB008505,14,4
SUB008506,1,3
SUB008507,0,1
SUB008508,2,5
SUB008509,12,3
SUB008510,17,1
SUB008511,14,4
SUB008512,16,2
SUB008513,12,5
SUB008514,11,0
SUB008515,18,0
SUB008516,6,4
SUB008517,4,4
SUB008518,7,1
SUB008519,7,2
SUB008520,-1,4
SUB008521,0,0
SUB008522,6,2
SUB008523,6,2
SUB008524,-6,4
SUB008525,8,2
SUB008526,3,2
SUB008527,6,0
SUB008528,9,1
SUB008529,-4,2
SUB008530,0,3
SUB008531,9,1
SUB008532,4,1
SUB008533,7,4
SUB008534,7,1
SUB008535,2,1
SUB008536,11,2
SUB008537,8,3
SUB008538,1,1
SUB008539,9,3
SUB008540,10,2
SUB008541,16,3
SUB008542,10,2
SUB008543,6,3
SUB008544,18,2
SUB008545,12,3
SUB008546,15,2
SUB008547,-1,1
SUB008548,1,4
SUB008549,18,3
SUB008550,7,3
SUB008551,15,4
SUB008552,7,1
SUB008553,6,1
SUB008554,8,2
SUB008555,12,3
SUB008556,7,2
SUB008557,13,2
SUB008558,4,2
SUB008559,9,0
SUB008560,13,2
SUB008561,9,3
SUB008562,16,4
SUB008563,1,0
SUB008564,16,2
SUB008565,11,1
SUB008566,13,0
SUB008567,1,3
SUB008568,4,1
SUB008569,6,3
SUB008570,4,1
SUB008571,6,4
SUB008572,5,1
SUB008573,20,6
SUB008574,4,0
SUB008575,7,1
SUB008576,6,2
SUB008577,21,2
SUB008578,3,3
SUB008579,4,0
SUB008580,14,1
SUB008581,21,2
SUB008582,10,4
SUB008583,12,0
SUB008584,16,1
SUB008585,21,3
SUB008586,5,4
SUB008587,9,3
SUB008588,11,3
SUB008589,7,2
SUB008590,15,5
SUB008591,14,3
SUB008592,20,1
SUB008593,2,1
SUB008594,16,1
SUB008595,13,3
SUB008596,8,0
SUB008597,15,2
SUB008598,17,1
SUB008599,5,3
SUB008600,5,5
SUB008601,16,1
SUB008602,12,2
SUB008603,13,2
SUB008604,19,5
SUB008605,25,0
SUB008606,13,1
SUB008607,6,3
SUB008608,16,0
SUB008609,17,2
SUB008610,17,5
SUB008611,12,3
SUB008612,21,3
SUB008613,14,1
SUB008614,1,4
SUB008615,9,4
SUB008616,0,2
SUB008617,9,2
SUB008618,19,5
SUB008619,4,2
SUB008620,12,0
SUB008621,16,2
SUB008622,14,5
SUB008623,9,1
SUB008624,6,3
SUB008625,15,4
SUB008626,19,2
SUB008627,15,2
SUB008628,8,2
SUB008629,15,2
SUB008630,11,3
SUB008631,15,1
SUB008632,14,0
SUB008633,19,1
SUB008634,5,1
SUB008635,16,2
SUB008636,10,1
SUB008637,14,0
SUB008638,21,1
SUB008639,21,1
SUB008640,18,3
SUB008641,12,0
SUB008642,3,4
SUB008643,16,2
SUB008644,11,4
SUB008645,11,1
SUB008646,7,1
SUB008647,3,1
SUB008648,0,1
SUB008649,8,3
SUB008650,6,2
SUB008651,16,4
SUB008652,20,4
SUB008653,10,2
SUB008654,16,3
SUB008655,26,2
SUB008656,22,4
SUB008657,22,3
SUB008658,9,2
SUB008659,8,1
SUB008660,13,3
SUB008661,5,1
SUB008662,17,0
SUB008663,8,3
SUB008664,5,1
SUB008665,6,3
SUB008666,19,1
SUB008667,14,3
SUB008668,9,1
SUB008669,18,2
SUB008670,11,4
SUB008671,15,4
SUB008672,11,2
SUB008673,17,2
SUB008674,11,3
SUB008675,11,2
SUB008676,4,2
SUB008677,13,0
SUB008678,6,1
SUB008679,17,1
SUB008680,12,1
SUB008681,14,3
SUB008682,15,3
SUB008683,12,0
SUB008684,13,2
SUB008685,13,4
SUB008686,12,2
SUB008687,21,1
SUB008688,12,3
SUB008689,5,3
SUB008690,5,1
SUB008691,4,3
SUB008692,12,0
SUB008693,12,3
SUB008694,8,1
SUB008695,9,1
SUB008696,4,5
SUB008697,9,2
SUB008698,10,2
SUB008699,23,0
SUB008700,11,1
SUB008701,8,2
SUB008702,8,1
SUB008703,10,3
SUB008704,6,3
SUB008705,7,2
SUB008706,14,3
SUB008707,4,3
SUB008708,18,0
SUB008709,0,3
SUB008710,4,4
SUB008711,5,0
SUB008712,7,2
SUB008713,6,2
SUB008714,6,2
SUB008715,8,2
SUB008716,8,1
SUB008717,13,5
SUB008718,5,1
SUB008719,1,2
SUB008720,-3,1
SUB008721,13,2
SUB008722,-4,1
SUB008723,0,4
SUB008724,9,0
SUB008725,9,3
SUB008726,10,1
SUB008727,6,3
SUB008728,10,1
SUB008729,11,1
SUB008730,10,3
SUB008731,11,1
SUB008732,18,5
SUB008733,8,2
SUB008734,21,0
SUB008735,21,1
SUB008736,3,1
SUB008737,16,1
SUB008738,15,2
SUB008739,-1,2
SUB008740,-2,1
SUB008741,-1,4
SUB008742,2,0
SUB008743,1,1
SUB008744,9,2
SUB008745,9,1
SUB008746,12,2
SUB008747,11,1
SUB008748,11,3
SUB008749,4,2
SUB008750,5,1
SUB008751,13,3
SUB008752,21,2
SUB008753,22,5
SUB008754,5,2
SUB008755,13,2
SUB008756,-1,4
SUB008757,-2,2
SUB008758,9,3
SUB008759,17,0
SUB008760,-3,1
SUB008761,19,2
SUB008762,2,2
SUB008763,12,2
SUB008764,12,3
SUB008765,13,1
SUB008766,4,0
SUB008767,4,3
SUB008768,6,4
SUB008769,0,2
SUB008770,7,3
SUB008771,7,4
SUB008772,1,4
SUB008773,5,3
SUB008774,11,1
SUB008775,8,2
SUB008776,3,1
SUB008777,11,0
SUB008778,12,6
SUB008779,4,2
SUB008780,17,3
SUB008781,8,1
SUB008782,0,4
SUB008783,11,2
SUB008784,6,4
SUB008785,-5,1
SUB008786,8,2
SUB008787,19,2
SUB008788,10,2
SUB008789,6,3
SUB008790,12,3
SUB008791,7,4
SUB008792,4,3
SUB008793,5,4
SUB008794,6,1
SUB008795,10,4
SUB008796,15,3
SUB008797,22,4
SUB008798,13,8
SUB008799,2,5
SUB008800,14,0
SUB008801,-6,2
SUB008802,19,3
SUB008803,0,0
SUB008804,8,2
SUB008805,10,2
SUB008806,3,1
SUB008807,12,1
SUB008808,5,2
SUB008809,6,2
SUB008810,4,3
SUB008811,6,2
SUB008812,4,1
SUB008813,0,1
SUB008814,9,3
SUB008815,16,2
SUB008816,7,5
SUB008817,10,1
SUB008818,3,0
SUB008819,-8,0
SUB008820,10,5
SUB008821,2,5
SUB008822,21,3
SUB008823,20,3
SUB008824,13,5
SUB008825,-2,2
SUB008826,17,4
SUB008827,9,3
SUB008828,11,1
SUB008829,11,2
SUB008830,15,4
SUB008831,13,4
SUB008832,14,1
SUB008833,14,1
SUB008834,4,3
SUB008835,6,2
SUB008836,-4,4
SUB008837,5,2
SUB008838,11,4
SUB008839,11,2
SUB008840,1,2
SUB008841,6,4
SUB008842,17,1
SUB008843,6,3
SUB008844,14,4
SUB008845,20,3
SUB008846,-2,1
SUB008847,7,2
SUB008848,15,3
SUB008849,17,0
SUB008850,4,1
SUB008851,14,4
SUB008852,15,0
SUB008853,0,0
SUB008854,10,4
SUB008855,22,2
SUB008856,16,2
SUB008857,14,0
SUB008858,2,0
SUB008859,14,3
SUB008860,0,3
SUB008861,7,0
SUB008862,2,3
SUB008863,3,1
SUB008864,7,2
SUB008865,17,3
SUB008866,14,1
SUB008867,11,3
SUB008868,1,0
SUB008869,10,0
SUB008870,4,0
SUB008871,15,1
SUB008872,8,0
SUB008873,6,3
SUB008874,14,0
SUB008875,12,3
SUB008876,5,1
SUB008877,9,4
SUB008878,9,1
SUB008879,2,2
SUB008880,15,1
SUB008881,0,2
SUB008882,-2,0
SUB008883,17,2
SUB008884,17,2
SUB008885,-3,2
SUB008886,14,0
SUB008887,10,4
SUB008888,2,3
SUB008889,6,1
SUB008890,9,4
SUB008891,17,3
SUB008892,3,0
SUB008893,3,4
SUB008894,11,4
SUB008895,13,2
SUB008896,8,3
SUB008897,10,0
SUB008898,5,2
SUB008899,11,6
SUB008900,10,0
SUB008901,12,2
SUB008902,5,0
SUB008903,7,0
SUB008904,5,2
SUB008905,9,0
SUB008906,9,2
SUB008907,5,1
SUB008908,1,3
SUB008909,19,3
SUB008910,8,1
SUB008911,12,2
SUB008912,9,1
SUB008913,9,3
SUB008914,10,1
SUB008915,16,1
SUB008916,10,1
SUB008917,7,2
SUB008918,2,2
SUB008919,12,2
SUB008920,0,1
SUB008921,5,0
SUB008922,11,1
SUB008923,11,2
SUB008924,6,4
SUB008925,-3,3
SUB008926,9,0
SUB008927,9,0
SUB008928,11,1
SUB008929,5,1
SUB008930,16,2
SUB008931,0,1
SUB008932,14,0
SUB008933,9,2
SUB008934,4,2
SUB008935,10,5
SUB008936,15,1
SUB008937,10,2
SUB008938,11,3
SUB008939,12,2
SUB008940,14,4
SUB008941,20,3
SUB008942,14,1
SUB008943,0,4
SUB008944,8,0
SUB008945,13,2
SUB008946,11,0
SUB008947,10,0
SUB008948,27,4
SUB008949,13,5
SUB008950,7,2
SUB008951,13,1
SUB008952,11,2
SUB008953,10,2
SUB008954,11,2
SUB008955,16,2
SUB008956,19,1
SUB008957,7,5
SUB008958,10,2
SUB008959,20,2
SUB008960,9,4
SUB008961,11,1
SUB008962,16,4
SUB008963,7,0
SUB008964,6,1
SUB008965,19,2
SUB008966,9,1
SUB008967,4,2
SUB008968,16,3
SUB008969,14,4
SUB008970,16,1
SUB008971,8,1
SUB008972,10,0
SUB008973,0,2
SUB008974,16,1
SUB008975,5,3
SUB008976,10,0
SUB008977,11,3
SUB008978,19,1
SUB008979,10,3
SUB008980,14,2
SUB008981,14,3
SUB008982,5,3
SUB008983,15,4
SUB008984,20,2
SUB008985,6,1
SUB008986,17,4
SUB008987,13,1
SUB008988,8,3
SUB008989,8,2
SUB008990,16,2
SUB008991,18,4
SUB008992,13,0
SUB008993,20,1
SUB008994,7,1
SUB008995,14,2
SUB008996,13,3
SUB008997,13,1
SUB008998,15,5
SUB008999,13,1
SUB009000,24,0
SUB009001,14,1
SUB009002,16,3
SUB009003,9,3
SUB009004,31,0
SUB009005,24,3
SUB009006,14,1
SUB009007,20,2
SUB009008,26,4
SUB009009,18,2
SUB009010,13,3
SUB009011,14,4
SUB009012,22,2
SUB009013,38,3
SUB009014,16,2
SUB009015,21,4
SUB009016,27,5
SUB009017,15,3
SUB009018,30,3
SUB009019,13,0
SUB009020,23,2
SUB009021,22,1
SUB009022,18,3
SUB009023,29,3
SUB009024,28,1
SUB009025,15,2
SUB009026,25,1
SUB009027,31,2
SUB009028,22,2
SUB009029,21,4
SUB009030,15,1
SUB009031,18,3
SUB009032,26,1
SUB009033,19,2
SUB009034,26,0
SUB009035,11,0
SUB009036,31,7
SUB009037,21,1
SUB009038,9,2
SUB009039,29,2
SUB009040,20,3
SUB009041,19,4
SUB009042,26,2
SUB009043,22,0
SUB009044,26,1
SUB009045,22,1
SUB009046,19,3
SUB009047,18,1
SUB009048,30,1
SUB009049,13,1
SUB009050,17,1
SUB009051,18,1
SUB009052,15,2
SUB009053,34,1
SUB009054,12,3
SUB009055,14,2
SUB009056,30,2
SUB009057,17,1
SUB009058,16,2
SUB009059,18,3
SUB009060,19,6
SUB009061,31,3
SUB009062,21,4
SUB009063,27,1
SUB009064,14,0
SUB009065,21,3
SUB009066,10,2
SUB009067,18,3
SUB009068,21,1
SUB009069,18,1
SUB009070,24,2
SUB009071,27,3
SUB009072,19,3
SUB009073,22,4
SUB009074,21,1
SUB009075,19,5
SUB009076,21,1
SUB009077,14,2
SUB009078,22,3
SUB009079,13,3
SUB009080,7,2
SUB009081,27,2
SUB009082,25,3
SUB009083,9,3
SUB009084,22,1
SUB009085,15,1
SUB009086,18,2
SUB009087,23,2
SUB009088,31,2
SUB009089,22,0
SUB009090,14,6
SUB009091,8,2
SUB009092,13,5
SUB009093,18,0
SUB009094,7,4
SUB009095,19,2
SUB009096,8,1
SUB009097,19,1
SUB009098,15,1
SUB009099,5,3
SUB009100,22,0
SUB009101,12,1
SUB009102,4,0
SUB009103,26,3
SUB009104,9,1
SUB009105,20,4
SUB009106,28,2
SUB009107,14,3
SUB009108,11,3
SUB009109,14,1
SUB009110,26,2
SUB009111,23,0
SUB009112,11,6
SUB009113,18,2
SUB009114,17,1
SUB009115,15,0
SUB009116,26,0
SUB009117,18,2
SUB009118,18,3
SUB009119,24,1
SUB009120,7,2
SUB009121,15,1
SUB009122,9,1
SUB009123,5,1
SUB009124,14,7
SUB009125,-1,2
SUB009126,13,2
SUB009127,11,1
SUB009128,9,3
SUB009129,8,4
SUB009130,-1,4
SUB009131,14,2
SUB009132,1,0
SUB009133,12,3
SUB009134,-3,3
SUB009135,6,3
SUB009136,9,4
SUB009137,8,1
SUB009138,12,2
SUB009139,19,2
SUB009140,-5,4
SUB009141,5,1
SUB009142,8,2
SUB009143,11,4
SUB009144,14,1
SUB009145,5,5
SUB009146,8,1
SUB009147,0,1
SUB009148,12,0
SUB009149,6,4
SUB009150,18,1
SUB009151,18,3
SUB009152,7,3
SUB009153,19,3
SUB009154,3,4
SUB009155,7,3
SUB009156,10,1
SUB009157,1,1
SUB009158,3,1
SUB009159,11,2
SUB009160,8,0
SUB009161,2,0
SUB009162,4,1
SUB009163,19,4
SUB009164,11,1
SUB009165,2,2
SUB009166,-3,3
SUB009167,6,2
SUB009168,3,0
SUB009169,11,1
SUB009170,4,1
SUB009171,12,1
SUB009172,12,3
SUB009173,11,0
SUB009174,10,6
SUB009175,24,1
SUB009176,18,3
SUB009177,1,4
SUB009178,16,2
SUB009179,3,3
SUB009180,7,4
SUB009181,2,1
SUB009182,11,3
SUB009183,15,2
SUB009184,13,2
SUB009185,22,0
SUB009186,8,3
SUB009187,9,3
SUB009188,15,1
SUB009189,10,0
SUB009190,21,1
SUB009191,7,2
SUB009192,19,4
SUB009193,8,2
SUB009194,0,3
SUB009195,4,3
SUB009196,5,0
SUB009197,14,1
SUB009198,2,1
SUB009199,24,3
SUB009200,8,2
SUB009201,10,2
SUB009202,15,2
SUB009203,19,3
SUB009204,4,1
SUB009205,14,2
SUB009206,13,2
SUB009207,9,3
SUB009208,14,2
SUB009209,13,2
SUB009210,3,3
SUB009211,5,0
SUB009212,16,3
SUB009213,21,1
SUB009214,5,2
SUB009215,11,1
SUB009216,6,2
SUB009217,13,3
SUB009218,18,2
SUB009219,7,1
SUB009220,14,2
SUB009221,9,0
SUB009222,3,2
SUB009223,1,3
SUB009224,9,1
SUB009225,20,2
SUB009226,17,0
SUB009227,2,5
SUB009228,16,5
SUB009229,14,4
SUB009230,4,2
SUB009231,7,0
SUB009232,2,2
SUB009233,20,3
SUB009234,15,2
SUB009235,7,3
SUB009236,15,0
SUB009237,12,2
SUB009238,15,0
SUB009239,18,6
SUB009240,19,0
SUB009241,5,2
SUB009242,24,1
SUB009243,5,1
SUB009244,14,1
SUB009245,16,2
SUB009246,10,0
SUB009247,17,1
SUB009248,13,2
SUB009249,19,0
SUB009250,18,4
SUB009251,19,1
SUB009252,18,1
SUB009253,12,0
SUB009254,7,5
SUB009255,12,1
SUB009256,12,5
SUB009257,25,0
SUB009258,8,3
SUB009259,16,1
SUB009260,11,4
SUB009261,20,0
SUB009262,20,0
SUB009263,17,4
SUB009264,12,3
SUB009265,13,2
SUB009266,15,1
SUB009267,17,2
SUB009268,19,2
SUB009269,6,1
SUB009270,13,3
SUB009271,13,2
SUB009272,12,2
SUB009273,5,1
SUB009274,11,1
SUB009275,15,4
SUB009276,20,2
SUB009277,15,2
SUB009278,14,0
SUB009279,20,1
SUB009280,19,4
SUB009281,20,3
SUB009282,25,3
SUB009283,15,1
SUB009284,15,1
SUB009285,18,2
SUB009286,17,1
SUB009287,20,2
SUB009288,7,2
SUB009289,11,2
SUB009290,17,1
SUB009291,6,2
SUB009292,14,3
SUB009293,17,0
SUB009294,15,3
SUB009295,13,2
SUB009296,12,3
SUB009297,9,0
SUB009298,16,3
SUB009299,20,1
SUB009300,22,4
SUB009301,29,1
SUB009302,14,1
SUB009303,17,0
SUB009304,14,5
SUB009305,28,3
SUB009306,14,2
SUB009307,16,0
SUB009308,9,2
SUB009309,16,3
SUB009310,21,3
SUB009311,11,2
SUB009312,19,0
SUB009313,15,2
SUB009314,20,3
SUB009315,20,3
SUB009316,21,1
SUB009317,5,1
SUB009318,21,3
SUB009319,21,6
SUB009320,31,3
SUB009321,20,4
SUB009322,24,1
SUB009323,11,2
SUB009324,19,2
SUB009325,18,1
SUB009326,19,6
SUB009327,23,0
SUB009328,12,3
SUB009329,19,3
SUB009330,16,3
SUB009331,26,2
SUB009332,23,1
SUB009333,12,0
SUB009334,18,5
SUB009335,10,3
SUB009336,13,4
SUB009337,20,1
SUB009338,23,1
SUB009339,24,0
SUB009340,15,2
SUB009341,24,2
SUB009342,29,2
SUB009343,22,3
SUB009344,10,0
SUB009345,10,3
SUB009346,23,0
SUB009347,17,0
SUB009348,16,4
SUB009349,23,0
SUB009350,14,1
SUB009351,21,4
SUB009352,19,0
SUB009353,24,2
SUB009354,23,2
SUB009355,19,3
SUB009356,9,2
SUB009357,16,1
SUB009358,10,3
SUB009359,21,1
SUB009360,12,0
SUB009361,24,1
SUB009362,19,2
SUB009363,10,1
SUB009364,15,3
SUB009365,30,0
SUB009366,16,3
SUB009367,16,1
SUB009368,19,1
SUB009369,19,0
SUB009370,15,5
SUB009371,12,1
SUB009372,12,0
SUB009373,19,1
SUB009374,20,3
SUB009375,26,4
SUB009376,24,1
SUB009377,28,1
SUB009378,17,0
SUB009379,33,1
SUB009380,13,3
SUB009381,18,2
SUB009382,18,2
SUB009383,7,2
SUB009384,19,1
SUB009385,13,2
SUB009386,24,0
SUB009387,29,3
SUB009388,24,0
SUB009389,12,4
SUB009390,11,2
SUB009391,25,4
SUB009392,8,5
SUB009393,14,0
SUB009394,21,2
SUB009395,17,3
SUB009396,8,3
SUB009397,27,3
SUB009398,28,0
SUB009399,25,4
SUB009400,20,5
SUB009401,23,4
SUB009402,17,3
SUB009403,19,0
SUB009404,23,3
SUB009405,14,3
SUB009406,16,1
SUB009407,8,1
SUB009408,19,3
SUB009409,14,2
SUB009410,14,1
SUB009411,12,2
SUB009412,8,1
SUB009413,6,3
SUB009414,13,2
SUB009415,24,2
SUB009416,20,0
SUB009417,18,1
SUB009418,18,1
SUB009419,4,4
SUB009420,0,2
SUB009421,2,3
SUB009422,1,2
SUB009423,1,2
SUB009424,1,2
SUB009425,-14,2
SUB009426,9,1
SUB009427,0,1
SUB009428,7,2
SUB009429,-3,2
SUB009430,10,4
SUB009431,-10,2
SUB009432,-3,1
SUB009433,4,0
SUB009434,-2,5
SUB009435,-2,1
SUB009436,7,2
SUB009437,2,1
SUB009438,7,3
SUB009439,8,3
SUB009440,1,0
SUB009441,9,1
SUB009442,-1,2
SUB009443,2,2
SUB009444,2,4
SUB009445,2,1
SUB009446,3,3
SUB009447,-8,4
SUB009448,5,2
SUB009449,11,4
SUB009450,6,1
SUB009451,5,1
SUB009452,10,2
SUB009453,-1,1
SUB009454,3,3
SUB009455,12,2
SUB009456,1,4
SUB009457,-5,1
SUB009458,2,1
SUB009459,-2,1
SUB009460,11,1
SUB009461,-3,1
SUB009462,7,1
SUB009463,-3,1
SUB009464,-5,0
SUB009465,0,1
SUB009466,-2,2
SUB009467,-4,4
